136829.0	129765.0	34085.0	150118.0	79466.0	420886.0	263633.0	397058.0	3709.0	13670.0	12462.0	56706.0	14524.0	11504.0	87197.0	155588.0	27557.0	19817.0
137760.0	130645.0	34263.0	151121.0	79992.0	429694.0	269507.0	406871.0	3687.0	13531.0	12339.0	55921.0	14378.0	11318.0	85899.0	165507.0	27807.0	19982.0
149102.0	141366.0	36431.0	163351.0	86397.0	477455.0	301359.0	460081.0	3687.0	13533.0	12341.0	55935.0	14380.0	11902.0	89975.0	183992.0	28894.0	20697.0
137210.0	130125.0	34158.0	150529.0	79681.0	441569.0	277427.0	420101.0	3695.0	13587.0	12389.0	56239.0	14437.0	11930.0	90171.0	163410.0	32859.0	23309.0
107610.0	102144.0	28499.0	118610.0	62966.0	353420.0	218639.0	321895.0	3634.0	13196.0	12044.0	54035.0	14026.0	10221.0	78241.0	126842.0	23926.0	17426.0
82069.0	78001.0	23617.0	91070.0	48543.0	300256.0	183184.0	262666.0	3476.0	12203.0	11165.0	48432.0	12980.0	8899.0	69009.0	102827.0	20133.0	14927.0
93610.0	88911.0	25823.0	103515.0	55060.0	305072.0	186396.0	268032.0	3620.0	13108.0	11965.0	53537.0	13933.0	9640.0	74181.0	103749.0	21011.0	15506.0
87462.0	83099.0	24647.0	96885.0	51588.0	277615.0	168085.0	237442.0	3598.0	12970.0	11844.0	52761.0	13788.0	8865.0	68773.0	105093.0	17437.0	13152.0
82334.0	78251.0	23667.0	91355.0	48692.0	289842.0	176239.0	251065.0	3611.0	13053.0	11917.0	53229.0	13875.0	9178.0	70960.0	110751.0	18066.0	13566.0
73698.0	70088.0	22016.0	82044.0	43816.0	247730.0	148154.0	204149.0	3601.0	12987.0	11859.0	52857.0	13806.0	8915.0	69125.0	88241.0	19715.0	14652.0
91685.0	87091.0	25455.0	101439.0	53973.0	287533.0	174699.0	248493.0	3603.0	13003.0	11873.0	52946.0	13822.0	9305.0	71844.0	100535.0	20616.0	15245.0
76687.0	72913.0	22588.0	85267.0	45503.0	249363.0	149243.0	205968.0	3579.0	12850.0	11737.0	52080.0	13661.0	8777.0	68158.0	88712.0	19537.0	14535.0
84846.0	80626.0	24147.0	94064.0	50111.0	278907.0	168946.0	238882.0	3466.0	12137.0	11107.0	48060.0	12911.0	8565.0	66679.0	99737.0	24318.0	17684.0
118005.0	111971.0	30486.0	129819.0	68836.0	389001.0	242369.0	361536.0	3652.0	13310.0	12144.0	54675.0	14145.0	10918.0	83103.0	143980.0	27185.0	19572.0
77585.0	73687.0	21345.0	85776.0	45619.0	241391.0	150376.0	224246.0	2625.0	9175.0	8398.0	36261.0	9760.0	6422.0	50781.0	73519.0	16625.0	12412.0
56202.0	53474.0	17258.0	62718.0	33543.0	164096.0	98827.0	138134.0	2573.0	8843.0	8105.0	34392.0	9411.0	5412.0	43729.0	52295.0	12677.0	9811.0
51804.0	49316.0	16417.0	57976.0	31060.0	150141.0	89520.0	122587.0	2560.0	8761.0	8032.0	33929.0	9325.0	5147.0	41876.0	49877.0	12334.0	9586.0
51452.0	48984.0	16350.0	57596.0	30861.0	150708.0	89899.0	123219.0	2574.0	8852.0	8113.0	34442.0	9421.0	5183.0	42131.0	50457.0	12944.0	9988.0
51363.0	48900.0	16333.0	57501.0	30811.0	154951.0	92728.0	127945.0	2560.0	8765.0	8035.0	33948.0	9328.0	5206.0	42288.0	50307.0	13176.0	10140.0
51894.0	49402.0	16434.0	58073.0	31111.0	164701.0	99231.0	138807.0	2490.0	8320.0	7642.0	31442.0	8861.0	4984.0	40739.0	54198.0	10982.0	8695.0
59920.0	56988.0	17968.0	66727.0	35643.0	193670.0	118550.0	171081.0	2578.0	8878.0	8135.0	34585.0	9447.0	5557.0	44743.0	57764.0	14115.0	10759.0
59716.0	56796.0	17929.0	66507.0	35528.0	196194.0	120234.0	173894.0	2592.0	8967.0	8214.0	35086.0	9541.0	5729.0	45939.0	59610.0	14581.0	11066.0
